action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18098411,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.33', 'le': None, 'lle': None, 'sei': None}",CHEMBL4063829,,CHEMBL4063829,5.76,0,http://www.openphacts.org/units/Nanomolar,3001218,=,1,1,=,,IC50,nM,,1730.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,1730.0
,,18098412,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '1.75', 'le': None, 'lle': None, 'sei': None}",CHEMBL4075783,,CHEMBL4075783,4.41,0,http://www.openphacts.org/units/Nanomolar,3001219,=,1,1,=,,IC50,nM,,39300.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,39300.0
,,18098413,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.40', 'le': None, 'lle': None, 'sei': None}",CHEMBL4081818,,CHEMBL4081818,6.12,0,http://www.openphacts.org/units/Nanomolar,3001220,=,1,1,=,,IC50,nM,,764.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,764.0
,,18098414,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.18', 'le': None, 'lle': None, 'sei': None}",CHEMBL4062018,,CHEMBL4062018,5.38,0,http://www.openphacts.org/units/Nanomolar,3001221,=,1,1,=,,IC50,nM,,4190.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,4190.0
,,18098415,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '1.66', 'le': None, 'lle': None, 'sei': None}",CHEMBL4074790,,CHEMBL4074790,4.19,0,http://www.openphacts.org/units/Nanomolar,3001222,=,1,1,=,,IC50,nM,,65000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,65000.0
,,18098416,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.63', 'le': None, 'lle': None, 'sei': None}",CHEMBL4083770,,CHEMBL4083770,6.67,0,http://www.openphacts.org/units/Nanomolar,3001223,=,1,1,=,,IC50,nM,,216.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,216.0
,,18098417,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.76', 'le': None, 'lle': None, 'sei': None}",CHEMBL4070657,,CHEMBL4070657,6.98,0,http://www.openphacts.org/units/Nanomolar,3001224,=,1,1,=,,IC50,nM,,105.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,105.0
,,18098418,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.47', 'le': None, 'lle': None, 'sei': None}",CHEMBL4091553,,CHEMBL4091553,6.36,0,http://www.openphacts.org/units/Nanomolar,3001225,=,1,1,=,,IC50,nM,,439.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,439.0
,,18098419,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.39', 'le': None, 'lle': None, 'sei': None}",CHEMBL4081270,,CHEMBL4081270,6.18,0,http://www.openphacts.org/units/Nanomolar,3001226,=,1,1,=,,IC50,nM,,655.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,655.0
,,18098420,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCCCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.19', 'le': None, 'lle': None, 'sei': None}",CHEMBL4099289,,CHEMBL4099289,5.70,0,http://www.openphacts.org/units/Nanomolar,3001227,=,1,1,=,,IC50,nM,,2010.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,2010.0
,,18098421,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSC2=C(SC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC1=O)C(=O)NC2=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.04', 'le': None, 'lle': None, 'sei': None}",CHEMBL4089137,,CHEMBL4089137,5.41,0,http://www.openphacts.org/units/Nanomolar,3001228,=,1,1,=,,IC50,nM,,3920.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,3920.0
,,18098422,[],CHEMBL4021568,Inhibition of biotinylated wild-type K-Ras (unknown origin) assessed as inhibition of human SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCc2ccccc2CSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '1.69', 'le': None, 'lle': None, 'sei': None}",CHEMBL4060952,,CHEMBL4060952,4.51,0,http://www.openphacts.org/units/Nanomolar,3001229,=,1,1,=,,IC50,nM,,31000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,31000.0
,,18098423,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '3.02', 'le': None, 'lle': None, 'sei': None}",CHEMBL4072295,,CHEMBL4072295,7.75,0,http://www.openphacts.org/units/Nanomolar,3001213,=,1,1,=,,IC50,nM,,18.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,18.0
,,18098424,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(C)=O)CSSC[C@@H](C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '5.40', 'le': None, 'lle': None, 'sei': None}",CHEMBL4100766,,CHEMBL4100766,7.09,0,http://www.openphacts.org/units/Nanomolar,3001214,=,1,1,=,,IC50,nM,,82.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,82.0
,,18098425,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.91', 'le': None, 'lle': None, 'sei': None}",CHEMBL4082777,,CHEMBL4082777,7.46,0,http://www.openphacts.org/units/Nanomolar,3001215,=,1,1,=,,IC50,nM,,35.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,35.0
,,18098426,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.74', 'le': None, 'lle': None, 'sei': None}",CHEMBL4075048,,CHEMBL4075048,6.95,0,http://www.openphacts.org/units/Nanomolar,3001216,=,1,1,=,,IC50,nM,,113.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,113.0
,,18098427,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.30', 'le': None, 'lle': None, 'sei': None}",CHEMBL4084139,,CHEMBL4084139,5.79,0,http://www.openphacts.org/units/Nanomolar,3001217,=,1,1,=,,IC50,nM,,1630.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,1630.0
,,18098428,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.95', 'le': None, 'lle': None, 'sei': None}",CHEMBL4063829,,CHEMBL4063829,7.28,0,http://www.openphacts.org/units/Nanomolar,3001218,=,1,1,=,,IC50,nM,,53.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,53.0
,,18098429,[],CHEMBL4021569,Inhibition of biotinylated K-Ras G12C mutant (unknown origin) assessed as reduction in SOS1 (564 to 1049 residues)-mediated BODIPY-GDP-GTP exchange after 1 hr by TR-FRET assay,B,P01116,G12C,BAO_0000190,BAO_0000019,assay format,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL4020739,Bioorg Med Chem Lett,2017,"{'bei': '2.10', 'le': None, 'lle': None, 'sei': None}",CHEMBL4075783,,CHEMBL4075783,5.29,0,http://www.openphacts.org/units/Nanomolar,3001219,=,1,1,=,,IC50,nM,,5190.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,5190.0
